avg_cl,avg_nitrate,avg_nitrit,avg_ph,avg_turbidity,date,station
237.5,0.3225,0.0185,8.985,1.925,2013-04-21T00:00:00.000Z,D
279.25,0.0065,0.003,8.7425,2.525,2019-07-07T00:00:00.000Z,G
292.75,0.0515,0.00375,8.4225,1.1,2019-12-08T00:00:00.000Z,D
263,0.044,0.003,8.72,4.6,2003-09-29T00:00:00.000Z,H
293,0.167,0.015,,3.6,2017-04-24T00:00:00.000Z,H
292,0.108,0.01975,8.1775,1.925,2003-01-05T00:00:00.000Z,D
275,0.1815,0.13325,8.555,2,2011-03-06T00:00:00.000Z,G
240.5,0.001,0.0022500000000000003,8.4725,2.35,2006-06-18T00:00:00.000Z,G
224.75,0.17925,0.0115,8.925,5.7,2004-05-03T00:00:00.000Z,K
264.5,0.05675,0.01475,8.74,2.75,2001-04-01T00:00:00.000Z,G
247,0.617,0.024,8.67,3.4,2003-04-06T00:00:00.000Z,H
281,0.032,0.006,8.7,3.4,2019-06-30T00:00:00.000Z,H
276,0.071,0.003,8.25,2.8,2011-11-20T00:00:00.000Z,H
267.25,0.015,0.008,8.6675,2.35,2001-05-06T00:00:00.000Z,A
275.5,0.033,0.0022500000000000003,8.2175,1.3,2011-11-14T00:00:00.000Z,G
305.25,0.001,0.002,8.6875,1.775,2017-07-02T00:00:00.000Z,D
314,0.005,0.002,8.56,3.2,2017-11-26T00:00:00.000Z,H
304,0.1265,0.013,8.7125,4.75,2018-03-04T00:00:00.000Z,D
314.75,,0.002,8.3525,1.5,2018-08-12T00:00:00.000Z,D
278,0.893,0.062,8.34,3.7,2019-01-27T00:00:00.000Z,H
322.25,0.005,0.002,8.59,1.9249999999999998,2017-12-03T00:00:00.000Z,D
269.75,0.339,0.010499999999999999,8.59,1.9249999999999998,2011-03-27T00:00:00.000Z,K
251.5,0.1755,0.0135,9.4875,2.375,2012-05-08T00:00:00.000Z,K
298,0.005,0.002,8.26,1.25,2016-09-04T00:00:00.000Z,G
286.25,0.288,0.016,8.6975,2.9,2002-03-10T00:00:00.000Z,A
241.5,0.015,0.00425,8.55,5.7,2005-09-04T00:00:00.000Z,D
275,0.607,0.004,7.51,2.2,2020-02-04T00:00:00.000Z,H
267,0.205,0.019,8.62,2,2010-04-25T00:00:00.000Z,H
267,0.2935,0.0865,8.372499999999999,3.075,2012-02-13T00:00:00.000Z,K
241.75,0.48824999999999996,0.014,8.7375,3.3,2013-03-03T00:00:00.000Z,D
286,0.00575,0.002,8.379999999999999,1.475,2016-06-26T00:00:00.000Z,G
270,0.001,0.002,8.455,1.35,2014-08-31T00:00:00.000Z,D
256,0.126,0.019,9.16,2.3,2008-04-28T00:00:00.000Z,H
263.5,0.3005,0.018,8.620000000000001,2.425,2015-03-22T00:00:00.000Z,D
244,0.04825,0.0024000000000000002,8.4,2.4,2005-12-04T00:00:00.000Z,A
263.25,0.33975,0.0095,8.692499999999999,8.850000000000001,2003-02-23T00:00:00.000Z,G
264,0.246,0.018,,2.7,2010-04-11T00:00:00.000Z,H
265,0.26175000000000004,0.01525,8.6725,1.7,2015-04-12T00:00:00.000Z,G
277.25,0.315,0.02,8.77,6,2002-04-08T00:00:00.000Z,G
260.5,0.006500000000000001,0.002,9.235,2.425,2012-08-19T00:00:00.000Z,D
284.5,0.008666666666666668,0.002,8.435,1.75,2009-08-16T00:00:00.000Z,D
280,0.12,0.008,8.36,1.7,2009-01-18T00:00:00.000Z,H
284,0.061,0.004,8.2875,1.475,2010-12-19T00:00:00.000Z,K
247.5,0.15125,0.0165,8.79,3.425,2000-04-16T00:00:00.000Z,G
271.25,0.05825,0.067,8.3825,2.575,2001-01-29T00:00:00.000Z,K
239.5,0.38975,0.0185,9.045,3.5,2003-05-11T00:00:00.000Z,G
277.5,0.011,0.002,8.55,1.175,2010-09-05T00:00:00.000Z,D
271,0.266,0.062,8.58,5.4,2001-02-19T00:00:00.000Z,H
259,0.432,0.049,8.2,38.1,2010-02-01T00:00:00.000Z,H
290,0.08175,0.26625,8.29,2.025,2003-01-19T00:00:00.000Z,A
258,0.0605,0.01775,8.4125,1.325,2008-02-10T00:00:00.000Z,K
271.5,0.41925,0.012,8.1225,1.9400000000000002,2010-02-09T00:00:00.000Z,A
266.75,0.287,0.016,8.5125,2.2,2015-03-29T00:00:00.000Z,A
246.5,0.0675,0.003,8.22,1.925,2003-11-30T00:00:00.000Z,G
279.75,0.03875,0.0022500000000000003,8.217500000000001,1.875,2011-11-20T00:00:00.000Z,K
260,0.04075,0.002,7.9475,1.25,2008-01-13T00:00:00.000Z,A
315,0.015,0.002,7.95,1.7,2018-07-08T00:00:00.000Z,H
237.25,0.3415,0.0025,8.08,2.45,2005-01-23T00:00:00.000Z,A
258,0.008,0.006,8.58,3.9,2000-06-11T00:00:00.000Z,H
254,0.002,0.002,8.6,1.75,2007-09-02T00:00:00.000Z,A
269.5,0.005,0.002,8.5625,1.475,2015-07-05T00:00:00.000Z,G
309,0.0655,0.0475,8.33,1.575,2018-02-04T00:00:00.000Z,D
230.75,0,0.002,8.7975,2.9000000000000004,2004-09-12T00:00:00.000Z,K
252.75,0.07050000000000001,0.15425,8.485,1.45,2014-01-19T00:00:00.000Z,D
297.5,0.4335,0.023,8.467500000000001,1.75,2019-03-17T00:00:00.000Z,A
302.5,0.005,0.002,8.995,1.525,2018-05-06T00:00:00.000Z,K
270.25,0.01075,0.002,8.5825,1.75,2011-08-28T00:00:00.000Z,D
272,0.018,0.002,8.35,8.4,2000-12-03T00:00:00.000Z,H
290,0.01525,0.002,7.945,1.15,2019-10-02T00:00:00.000Z,A
269,0.050749999999999997,0.02325,7.97,1.05,2015-01-11T00:00:00.000Z,D
275,0.002,0.0015,8.52,1.625,2001-07-01T00:00:00.000Z,A
240.25,0.25675000000000003,0.028999999999999998,8.9225,2.5,2003-07-06T00:00:00.000Z,A
239,0.018,0.003,8.75,3,2003-10-19T00:00:00.000Z,H
271.25,0.06325,0.057,8.344999999999999,3.575,2001-01-29T00:00:00.000Z,G
231,0.163,0.017,,2.1,2006-05-01T00:00:00.000Z,H
249,0.56425,0.0155,8.285,2.4,2013-02-10T00:00:00.000Z,D
274.5,0.002,0.001,8.555,2.125,2001-06-10T00:00:00.000Z,G
239.75,0.536,0.012,8.555,2.85,2013-01-15T00:00:00.000Z,G
274,0.00725,0.002,8.535,1.3,2015-07-26T00:00:00.000Z,A
272,0.012,0.0015,8.4225,1.675,2000-10-29T00:00:00.000Z,A
252,0.001,0,8.35,2.6,2006-09-03T00:00:00.000Z,H
239,0.0925,0.013,8.022499999999999,2.875,2006-01-15T00:00:00.000Z,G
257.5,0.0905,0.01675,9.254999999999999,1.775,2008-04-28T00:00:00.000Z,K
272,0.005,0.002,8.1475,1.95,2020-10-11T00:00:00.000Z,D
263.75,0.0115,0.002,8.7275,1.75,2008-06-15T00:00:00.000Z,G
283.5,0.00925,0.002,8.87,1.0375,2010-10-03T00:00:00.000Z,G
253,0.001,0.002,8.46,2.1,2007-08-12T00:00:00.000Z,H
261,0.346,0.015,8.3,1.9,2015-03-01T00:00:00.000Z,H
276.5,0.243,0.011,8.657499999999999,2.1,2016-03-27T00:00:00.000Z,A
273.75,0.002,0.00125,8.620000000000001,1.75,2001-07-01T00:00:00.000Z,G
228,0.497,0.019,8.9,7.3,2003-04-27T00:00:00.000Z,H
263.75,0.002,0.0015,8.47,1.9749999999999999,2000-08-13T00:00:00.000Z,G
269.5,0.07050000000000001,0.06825,8.355,2.75,2001-02-05T00:00:00.000Z,G
247.25,0.01025,0.006500000000000001,8.693333333333333,2.625,2007-06-17T00:00:00.000Z,D
270.75,0.0215,0.00175,8.19,1.85,2000-12-10T00:00:00.000Z,G
269.5,0.058499999999999996,0.06175,8.205,2.675,2001-01-29T00:00:00.000Z,A
273.75,0.19825,0.078,8.265,1.7,2012-02-19T00:00:00.000Z,A
258.5,,0.002,8.727500000000001,2.25,2012-07-29T00:00:00.000Z,D
243.75,0.07575,0.0075250000000000004,8.4,2.025,2005-12-04T00:00:00.000Z,K
257.75,0.08775,0.0565,8.75,1.925,2008-02-24T00:00:00.000Z,K
265,,0.002,9.282499999999999,1.775,2012-10-21T00:00:00.000Z,K
262.5,0.12875,0.012750000000000001,8.4825,1.7,2015-05-10T00:00:00.000Z,A
294.25,0.28075,0.013,8.4025,8.3,2017-03-05T00:00:00.000Z,G
263.25,0.126,0.01275,8.76,1.55,2015-05-10T00:00:00.000Z,G
284.75,0.005,0.002,8.485,1.2,2016-06-26T00:00:00.000Z,K
323,0.008,0.002,8.4375,2.125,2018-11-25T00:00:00.000Z,G
266.25,0.30174999999999996,0.01225,8.727500000000001,2.45,2011-04-10T00:00:00.000Z,K
316.5,0.02475,0.00625,8.17,2.15,2018-01-07T00:00:00.000Z,K
317,0.007,0.002,8.4525,2.725,2017-10-15T00:00:00.000Z,D
299,0.039,0.003,8.4,2.4,2002-12-01T00:00:00.000Z,H
278.75,0.00825,0.002,8.4625,2.075,2001-07-29T00:00:00.000Z,A
270,0.005,0.002,8.532499999999999,1.3,2015-07-12T00:00:00.000Z,D
275.5,0.4345,0.021249999999999998,8.605,3.475,2019-04-14T00:00:00.000Z,A
298,0.43,0.013,8.13,2.5,2018-02-25T00:00:00.000Z,H
301.25,0.182,0.01325,8.63,3.1,2018-03-18T00:00:00.000Z,K
311.75,0.005,0.002,8.727500000000001,1.625,2018-06-19T00:00:00.000Z,G
259.75,0.002,0.001,8.6425,2.125,2000-07-09T00:00:00.000Z,G
278,0.081,0.008,8.23,1.65,2010-01-03T00:00:00.000Z,H
285,0.021,0.002,,2.4,2008-11-23T00:00:00.000Z,H
259.75,0.2975,0.027,,8.425,2012-03-11T00:00:00.000Z,A
290.75,0.03125,0.002,8.32,1.025,2019-11-17T00:00:00.000Z,G
269.5,0.27925,0.01725,8.315000000000001,1.3,2015-02-22T00:00:00.000Z,D
238.5,0.16325,0.018,8.69,2.825,2003-07-27T00:00:00.000Z,G
249.25,0.001,0.001,8.71,2.1,2007-07-15T00:00:00.000Z,K
271.75,0.013,0.002,8.24,1.45,2020-11-23T00:00:00.000Z,A
291.25,0.005,0.0022500000000000003,8.3775,2.25,2001-11-19T00:00:00.000Z,A
288,0.002,0.0022500000000000003,8.475000000000001,2.25,2001-10-21T00:00:00.000Z,A
264,0.274,0.08,8.37,2.4,2012-02-19T00:00:00.000Z,H
270,0.01375,0.002,8.6625,1.275,2011-07-31T00:00:00.000Z,K
251.5,0.027,0,,1.975,2006-10-29T00:00:00.000Z,G
292.5,0.01075,0.0025,8.6825,2.075,2002-10-20T00:00:00.000Z,D
231,0.061,0.00775,8.985,3.05,2005-06-05T00:00:00.000Z,A
288,0.22749999999999998,0.00675,8.41,2.7,2003-02-02T00:00:00.000Z,A
270,0.34,0.011,8.35,1.7,2011-03-27T00:00:00.000Z,H
252,0.14,0.009,9.03,1.6,2014-04-06T00:00:00.000Z,H
265.5,0.32825000000000004,0.02425,8.7225,,2010-03-21T00:00:00.000Z,A
250.75,0.00825,0.002,9.1175,1.1,2013-10-13T00:00:00.000Z,G
247,0.093,0.039,8.27,2,2014-01-12T00:00:00.000Z,H
239.75,0.02375,0.00575,,2.375,2006-06-11T00:00:00.000Z,D
265,0.047,0.005,8.97,2,2011-07-18T00:00:00.000Z,H
263,0.02225,0.002,9.059999999999999,1.05,2012-10-14T00:00:00.000Z,A
288,0.33175,0.0085,,3.5500000000000003,2017-02-12T00:00:00.000Z,G
291.5,0.041999999999999996,0.008,8.1175,2.325,2001-12-09T00:00:00.000Z,G
305,0.351,0.008,8.29,2.6,2019-02-24T00:00:00.000Z,H
265,0.02425,0.0025,8.21,2.475,2020-07-13T00:00:00.000Z,TZ
234,0.256,0.016,8.26,4,2007-02-11T00:00:00.000Z,H
288.25,0.0065,0.002,8.5075,1.3499999999999999,2016-07-03T00:00:00.000Z,D
319,0.005,0.002,8.28,1.75,2018-08-19T00:00:00.000Z,G
260.5,0.46950000000000003,0.01775,8.754999999999999,2.325,2020-03-15T00:00:00.000Z,G
280.5,0.07825,0.0095,9.1075,2.775,2002-05-26T00:00:00.000Z,D
274.25,0.122,0.01625,8.965,4.8,2019-05-19T00:00:00.000Z,G
277.75,0.23325,0.011,8.7575,3.15,2016-03-27T00:00:00.000Z,K
270.5,0.08549999999999999,0.07675,8.1075,1.475,2015-01-25T00:00:00.000Z,A
250,0.010750000000000001,0.01275,8.71,3.325,2000-05-28T00:00:00.000Z,A
245,0.041,0.005,8.21,2.8,2003-12-07T00:00:00.000Z,H
292.5,0.018250000000000002,0.0035,8.434999999999999,2.875,2001-11-25T00:00:00.000Z,D
317,0.05425,0.004,8.01,1.8,2019-01-13T00:00:00.000Z,K
271.25,0.00975,0.002,8.355,1.4,2020-10-25T00:00:00.000Z,A
254.25,0.06475,0.008,9.2525,1.2,2014-04-22T00:00:00.000Z,G
260,0.063,0.01425,8.7325,1.975,2008-05-18T00:00:00.000Z,A
263,0.36,0.021,8.33,2.3,2011-04-10T00:00:00.000Z,H
315.25,0.0165,0.0032500000000000003,8.1875,1.525,2017-12-31T00:00:00.000Z,D
270.5,0.03725,0.00825,8.337499999999999,2.65,2001-01-07T00:00:00.000Z,G
279.25,0.1145,0.007,8.1975,1.2,2011-02-06T00:00:00.000Z,G
262,0.03975,0.002,8.8,1.775,2012-11-25T00:00:00.000Z,G
282,0.009,0.0022500000000000003,8.7675,13.775,2008-11-16T00:00:00.000Z,D
259.25,0.0085,0.002,8.8025,,2014-06-01T00:00:00.000Z,A
272,,0.002,8.01,1.9,2020-10-18T00:00:00.000Z,H
314.25,0.005,0.002,8.395,1.825,2017-09-03T00:00:00.000Z,D
278.5,0.0055,0.002,8.4825,1.25,2015-09-06T00:00:00.000Z,G
307.5,0.005,0.002,8.4725,2.1,2017-08-06T00:00:00.000Z,D
272.5,0.0055,0.002,8.5775,1.375,2010-07-11T00:00:00.000Z,D
267,0.086,0.003,8.18,1.9,2020-12-29T00:00:00.000Z,H
314,0.065,0.006,8.12,2.3,2018-01-07T00:00:00.000Z,H
234.75,0.3775,0.00925,8.425,2.65,2004-02-16T00:00:00.000Z,A
247.25,0.01725,0.0035,8.942499999999999,2.7750000000000004,2003-09-14T00:00:00.000Z,K
248.25,0.27175000000000005,0.008,8.5275,1.575,2014-02-16T00:00:00.000Z,G
253,0.013,0.002,8.625,0.925,2013-12-08T00:00:00.000Z,A
271.75,0.0245,0.0035,8.0475,1.25,2000-12-24T00:00:00.000Z,A
261.75,0.0405,0.0032500000000000003,8.3475,1.6,2008-01-27T00:00:00.000Z,K
284.5,0.01575,0.002,8.2725,1.475,2019-08-25T00:00:00.000Z,D
226,0.119,0.011,9,2.8,2004-05-03T00:00:00.000Z,H
268,0.012,0.0065,8.787500000000001,2.875,2001-04-23T00:00:00.000Z,G
245,0.0545,0.0022500000000000003,8.754999999999999,2.025,2003-11-03T00:00:00.000Z,K
261.25,0.001,0.002,8.7675,1.15,2007-11-05T00:00:00.000Z,K
288,0.013,0.003,8.61,4.4,2001-09-02T00:00:00.000Z,H
269.25,0.31,0.011,8.6575,1.975,2011-04-03T00:00:00.000Z,D
260,0.021,0.002,8.69,6,2012-09-02T00:00:00.000Z,H
241,0.136,0.022,9.09,2,2013-06-09T00:00:00.000Z,H
263.7,0.223513125,0.013177,8.765,1.375,2020-04-26T00:00:00.000Z,D
253,0.015,0.0038,8.7,3.3,2005-11-27T00:00:00.000Z,H
253.75,0.00375,0.012499999999999999,8.8125,3.35,2000-05-28T00:00:00.000Z,K
237.5,0.1375,0.0125,,3.6,2007-04-15T00:00:00.000Z,A
240.5,0.08925,0.0055,8.0975,1.7,2004-12-12T00:00:00.000Z,G
250,0.016,0.003,,3.4,2007-06-24T00:00:00.000Z,H
269.5,0.2555,0.01075,9.045,3.625,2009-04-05T00:00:00.000Z,A
284,0.043,0.002,8.58,1.9,2010-10-17T00:00:00.000Z,H
260.25,0.0095,0.002,8.5975,1.85,2012-08-12T00:00:00.000Z,A
225.25,0.291,0.0135,8.465,4,2006-04-09T00:00:00.000Z,G
239,0.0718,0.017,8.12,2.7,2004-12-21T00:00:00.000Z,H
239.75,0.073175,0.0032500000000000003,8.6725,1.6,2004-11-14T00:00:00.000Z,A
246.25,0.010249999999999999,0.002,9.1025,1.65,2013-08-04T00:00:00.000Z,G
276,0.193,0.06,8.18,1.8,2011-02-21T00:00:00.000Z,H
267.5,,0.002,8.515,1.4,2014-08-03T00:00:00.000Z,G
287.75,0.00525,0.002,8.46,1.175,2016-06-26T00:00:00.000Z,A
229.25,0.108,0.014,9.056666666666667,3.45,2005-05-01T00:00:00.000Z,G
236.5,0.35025,0.01975,7.9825,2.15,2005-02-07T00:00:00.000Z,A
255.5,0.005,0.002,9.0875,2.425,2012-07-15T00:00:00.000Z,G
289,0.014,0.004,8.53,32.9,2001-10-21T00:00:00.000Z,H
278.5,0.0055,0.002,8.5825,1.95,2009-07-26T00:00:00.000Z,G
282.5,0.055,0.01525,8.684999999999999,2.125,2009-02-02T00:00:00.000Z,D
226.75,0.14500000000000002,0.01575,8.975,4.1,2004-06-06T00:00:00.000Z,G
281,0.0055,0.0055,8.925,2.375,2019-06-24T00:00:00.000Z,K
275,0.471,0.023,8.48,4.4,2019-04-01T00:00:00.000Z,H
290.5,0.3475,0.005,8.5175,2.5,2003-02-02T00:00:00.000Z,K
268,0.082,0.004,8.37,5.9,2008-01-27T00:00:00.000Z,H
296,0.3165,0.007,7.91,1.55,2017-02-05T00:00:00.000Z,A
280,0.005,0.002,8.575,1.775,2009-08-02T00:00:00.000Z,D
281,0.022,0.003,8.02,1.8,2008-12-15T00:00:00.000Z,H
286,0.01275,0.002,8.524999999999999,2.05,2009-10-18T00:00:00.000Z,D
272.75,0.0055,0.004,8.615,2.8,2001-05-20T00:00:00.000Z,D
284,0.063,0.002,8.77,1.4,2010-10-10T00:00:00.000Z,H
228,0.298,0.014,9.2,2.73,2013-05-12T00:00:00.000Z,H
278.75,0.032,0.002,8.407499999999999,1.35,2011-11-06T00:00:00.000Z,D
243.5,0.08750000000000001,0.03575,,2.375,2006-01-22T00:00:00.000Z,G
271,0.39225,0.0135,8.26,1.75,2011-03-13T00:00:00.000Z,A
303.25,0.07625,0.003,8.0025,0.975,2016-12-11T00:00:00.000Z,A
233,0.047,0.003,8.75,3,2005-07-10T00:00:00.000Z,H
258,0.03,0.007,8.62,2.4,2008-05-25T00:00:00.000Z,H
269.75,0.005,0.002,8.6225,1.75,2015-07-19T00:00:00.000Z,G
298.75,0.34175,0.02,8.4575,2.775,2019-03-10T00:00:00.000Z,D
241,0.04625,0.0022500000000000003,8.557500000000001,2.1,2003-11-03T00:00:00.000Z,A
264,0.02,0.002,8.96,2.4,2012-10-28T00:00:00.000Z,H
239,0.09,0.016,8.03,3.5,2007-05-07T00:00:00.000Z,H
228,0.034,0.02,8.4,2.7,2004-05-30T00:00:00.000Z,H
244.5,0.038075,0.0055249999999999995,8.625,2.925,2005-11-06T00:00:00.000Z,D
290.25,0.00825,0.0022500000000000003,8.575,1.625,2002-10-27T00:00:00.000Z,A
271.25,0.005,0.0032500000000000003,8.3275,2,2000-12-03T00:00:00.000Z,K
259.75,0.04,0.003,8.379999999999999,1.325,2008-01-13T00:00:00.000Z,K
264,0.297,0.015,8.73,2.7,2015-03-15T00:00:00.000Z,H
,0.039675,0.00525,8.855,,2005-06-14T00:00:00.000Z,A
296,0.005,0.0022500000000000003,8.74,1.8,2017-06-04T00:00:00.000Z,G
318.25,0.005333333333333333,0.002,8.603333333333333,1.625,2018-08-26T00:00:00.000Z,D
250,0.412,0.086,8.39,4.2,2012-02-13T00:00:00.000Z,H
240.25,0.025,0.0025,8.855,2.675,2003-10-26T00:00:00.000Z,G
233,0.0079,0.003,8.92,2.8,2004-09-26T00:00:00.000Z,H
267.75,0.08075,0.0075,8.92,1.5,2011-07-03T00:00:00.000Z,D
281.5,0.0022500000000000003,0.0025,8.655,2.375,2001-08-26T00:00:00.000Z,G
271.5,0.001,0.002,8.567499999999999,1.625,2011-09-11T00:00:00.000Z,A
249.5,0.55625,0.0275,8.8475,8.65,2003-03-30T00:00:00.000Z,K
271,0.0145,0.0022500000000000003,8.415,1.25,2020-11-23T00:00:00.000Z,K
279.75,0.0125,0.002,8.71,1.7,2008-11-16T00:00:00.000Z,A
252.5,0.01625,0.006,8.715,1.675,2014-05-18T00:00:00.000Z,A
271,0.0155,0.00425,8.9625,1.9,2009-05-31T00:00:00.000Z,D
292,0.002,0.002,8.6,2.2,2002-08-18T00:00:00.000Z,H
223.75,0.315,0.0115,8.875,4.075,2004-03-21T00:00:00.000Z,A
260.25,0.02425,0.002,8.44,1.075,2007-12-23T00:00:00.000Z,A
280.75,0.451,0.0095,8.6775,3.5,2002-02-11T00:00:00.000Z,G
286,0.009250000000000001,0.0072499999999999995,8.6975,2.2,2016-06-05T00:00:00.000Z,G
304,0.33666666666666667,0.004333333333333334,8.1625,2.8,2017-01-15T00:00:00.000Z,D
270,0.396,0.011,8.43,2.3,2011-03-20T00:00:00.000Z,H
268,,0.002,8.1275,1.175,2020-08-30T00:00:00.000Z,D
278,0.272,0.027,8.1,1.9,2009-02-22T00:00:00.000Z,H
251,0.00375,0.002,8.5325,1.25,2013-10-13T00:00:00.000Z,D
304,0.06125,0.012750000000000001,8.18,2.275,2018-04-08T00:00:00.000Z,A
284,0.01475,0.002,8.34,1.55,2008-11-30T00:00:00.000Z,A
291.25,0.029249999999999998,0.002,8.2275,1.2,2019-11-18T00:00:00.000Z,D
229.25,0.37375,0.02325,8.67,4.225,2003-06-01T00:00:00.000Z,G
288.25,0.002,0.00175,8.5525,1.8,2002-09-29T00:00:00.000Z,K
267,0.056,0.024,8.41,3.1,2001-01-21T00:00:00.000Z,H
244.5,0.042749999999999996,0.003875,,3.75,2005-12-11T00:00:00.000Z,D
284,0.009,0.002,8.59,20,2009-08-31T00:00:00.000Z,H
278.5,0.012750000000000001,0.002,8.5,0.925,2010-08-29T00:00:00.000Z,K
255.25,0.002,0.0022500000000000003,8.6475,2.725,2000-07-02T00:00:00.000Z,G
221.5,0.31725,0.014,9.125,7.425,2004-03-14T00:00:00.000Z,D
251.25,0.23174999999999998,0.01675,8.8475,2.775,2000-04-02T00:00:00.000Z,K
325,0.02,0.002,8.51,3.1,2018-11-11T00:00:00.000Z,H
248.25,0.26525,0.0405,8.82,2.2,2008-03-10T00:00:00.000Z,G
259,0.314,0.015,8.52,4.8,2020-05-03T00:00:00.000Z,H
297.5,0.008,0.002,8.45,1.125,2016-09-11T00:00:00.000Z,A
282,0.015,0.002,8.72,2.8,2008-10-22T00:00:00.000Z,H
274,0.1405,0.06175,8.485,3.275,2012-01-29T00:00:00.000Z,D
250.5,0.32525,0.01875,8.614999999999998,3.625,2000-03-12T00:00:00.000Z,D
281,0.052,0.002,8.41,1.4,2010-09-12T00:00:00.000Z,H
263.25,0.222,0.016,8.6325,2.5,2015-04-19T00:00:00.000Z,G
261,,0.002,8.58,2.1,2012-08-26T00:00:00.000Z,H
298.25,0.0185,0.002,8.55,1.8250000000000002,2017-06-04T00:00:00.000Z,A
319.25,0.005,0.002,8.305,1.725,2018-08-19T00:00:00.000Z,D
322.25,0.031,0.002875,8.272499999999999,1.7999999999999998,2018-12-23T00:00:00.000Z,A
261.5,0.03275,0.01275,8.825,2.025,2008-05-18T00:00:00.000Z,G
278.25,0.017,0.002,8.4375,1.45,2014-11-23T00:00:00.000Z,G
249,0.461,0.001,8.07,4,2000-02-06T00:00:00.000Z,H
232,0.044,0.091,7.83,4.5,2005-05-29T00:00:00.000Z,H
305.25,0.08274999999999999,0.01325,8.735,1.85,2018-04-08T00:00:00.000Z,K
277.5,0.079,0.004,8.11,1.5,2011-12-18T00:00:00.000Z,G
265.25,0.006,0.002,8.17,2,2020-08-02T00:00:00.000Z,G
262.725,0.19711725,0.013131375,8.6575,1.1,2020-04-26T00:00:00.000Z,A
300.5,0.3575,0.02125,8.3725,1.9249999999999998,2019-03-10T00:00:00.000Z,K
336,0.054,0.002,8.36,2.4,2018-12-17T00:00:00.000Z,H
276,0.002,0.002,8.58,3.7,2001-07-22T00:00:00.000Z,H
250.25,0.44925,0.018,8.1675,1.3875,2013-01-27T00:00:00.000Z,A
262,,0.002,8.6675,1.3333333333333333,2014-06-22T00:00:00.000Z,G
221,0.192,0.01075,9.05,3.5999999999999996,2004-05-09T00:00:00.000Z,A
288,0.109,0.005,8.22,1.3,2009-12-13T00:00:00.000Z,H
255,0.001,0.002,8.7,2.7,2007-09-16T00:00:00.000Z,H
263,0.031,0.002,8.81,3.1,2012-11-18T00:00:00.000Z,H
268.25,0.1235,0.0235,8.535,1.9,2001-03-04T00:00:00.000Z,D
261,,0.002,8.717500000000001,1.375,2014-06-08T00:00:00.000Z,A
304.25,0.005,0.002,9.05,1.75,2018-05-06T00:00:00.000Z,D
291.5,0.0285,0.0032500000000000003,8.34,1.475,2019-11-24T00:00:00.000Z,K
249,0.009250000000000001,0.002,8.99,1.7,2013-09-01T00:00:00.000Z,G
304.6666666666667,0.005,0.002,8.385,1.7999999999999998,2017-07-23T00:00:00.000Z,A
268.75,0.005,0.0022500000000000003,8.26,1.1,2020-08-23T00:00:00.000Z,D
325,0.023,0.002,8.5,3.2,2018-11-04T00:00:00.000Z,H
275,0.079,0.006,8.32,2.8,2011-12-11T00:00:00.000Z,H
242.75,0.07475,0.0125,9.285,1.925,2013-06-23T00:00:00.000Z,G
282,0.21875,0.00825,8.3125,2.8,2016-02-21T00:00:00.000Z,D
285,0.007,0.002,8.55,1.5,2015-08-16T00:00:00.000Z,H
234,0.127,0.018,8.41,2.3,2007-05-20T00:00:00.000Z,H
241,0.181,0.124,8.1,3.9,2004-01-18T00:00:00.000Z,H
242.75,0.5672499999999999,0.014,8.4275,3.05,2013-02-24T00:00:00.000Z,D
231,0.0315,0.0075,8.649999999999999,3.2,2004-07-18T00:00:00.000Z,A
250,0.00125,0.002,8.4975,1.55,2013-09-15T00:00:00.000Z,D
244,0.401,0.01875,9.09,3.025,2013-04-02T00:00:00.000Z,D
249.75,0.50625,0.013,8.1,1.975,2013-02-17T00:00:00.000Z,G
284,0.039,0.0022500000000000003,8.504999999999999,1.525,2010-12-05T00:00:00.000Z,G
251.33333333333334,0.037,0,,2.15,2006-09-10T00:00:00.000Z,A
263.5,0.19475,0.015,8.84,1.65,2011-05-22T00:00:00.000Z,D
238.25,0.349,0.013000000000000001,8.1575,2.6,2006-02-12T00:00:00.000Z,G
230.75,0.0495,0.00525,9.057500000000001,3.275,2005-06-05T00:00:00.000Z,G
270,0.012,0.002,8.54,2.4,2008-07-20T00:00:00.000Z,H
252.5,0.05325,0.0075,8.287500000000001,3.25,2007-01-28T00:00:00.000Z,A
271.75,0.375,0.01975,8.3925,1.5250000000000001,2011-03-13T00:00:00.000Z,K
240.5,0.11225,0.0155,8.6875,2.925,2003-08-03T00:00:00.000Z,K
265,0.115,0.01,8.69,2.2,2011-06-26T00:00:00.000Z,H
228.5,0.0626,0.0115,8.805,2.975,2005-05-22T00:00:00.000Z,G
267,,0.002,8.557500000000001,1.175,2014-08-03T00:00:00.000Z,D
246,0.157,0.02,,5.3,2007-02-18T00:00:00.000Z,H
274,0.002,0.004,8.56,2.3,2000-09-17T00:00:00.000Z,H
285.25,0.0205,0.002,8.6875,1.175,2010-11-15T00:00:00.000Z,A
270,0.012750000000000001,0.002,8.6675,1.4,2011-07-31T00:00:00.000Z,G
265.5,0.20425,0.016,8.6475,2.15,2015-04-26T00:00:00.000Z,D
285.5,0.005,0.002,8.377500000000001,1.325,2019-08-11T00:00:00.000Z,A
244,0.616,0.024,8.54,8.2,2003-03-30T00:00:00.000Z,H
275,,0.002,8.42,1.8,2008-08-31T00:00:00.000Z,H
